# LAMMPS data file written by OVITO Basic 3.14.1

420 atoms
3 atom types

0.000000   12.820421   xlo xhi
0.000000    12.336456  ylo yhi
0.000000    91.136543  zlo zhi
0.000000    0.000000   0.000000   xy xz yz


Masses

  1  1.00794  # H
  2  12.0107  # C
  3  15.9994  # O

Atoms  # atomic

  307  1  11.5967118156  11.7937259547  34.4902601522
  308  1  11.445712897  12.2307325721  36.0862432932
  309  1  0.3942920479  7.9457262628  40.1062762049
  310  1  12.4587056419  8.5937232871  41.6602453996
  311  1  11.0267158979  7.8777277173  39.2472231506
  312  1  10.4117074821  8.1537312474  40.9012602695
  313  1  9.245715833  7.3357255229  47.998245146
  314  1  8.2317102748  5.909729901  47.8872408366
  315  1  9.6727127748  7.1617321475  50.2011976634
  316  1  8.8887055694  5.4977292799  50.2082151772
  317  1  11.5727119874  3.0107244233  54.8442399831
  318  1  10.7527050399  1.4627335879  54.6112038426
  319  1  10.3687077901  3.5017277085  56.3052499039
  320  1  9.2797155895  2.0997264935  56.2532109379
  321  1  6.8547073165  7.4677256021  35.7712754006
  322  1  8.4627086204  7.1967306732  34.9092148403
  323  1  7.8267131754  7.1727239298  37.9362239796
  324  1  9.4157146155  7.0057253249  37.2752106332
  325  1  6.258711585  7.2987284914  46.190278406
  326  1  5.8547144785  8.272728702  44.7672724236
  327  1  4.2577130958  6.186732684  46.2332037177
  328  1  3.842716068  6.6927247633  44.6372205767
  329  1  3.0387090058  3.7887230209  48.9812438988
  330  1  3.2397075663  3.8597316616  50.6711888157
  331  1  3.9207155094  5.9547332925  48.8372481609
  332  1  3.6567045797  6.3777256958  50.555263133
  333  1  11.3177138137  2.1537231614  41.3532063863
  334  1  11.8267101683  1.4257242199  42.7711998588
  335  1  9.0727042516  1.2517308445  41.3882028188
  336  1  9.4157146155  0.7437279229  43.0862588879
  337  1  2.6867115269  3.8287301477  39.1962778231
  338  1  4.2597130815  3.3457332224  39.9232740266
  339  1  2.2347147641  5.0787338884  41.0282134739
  340  1  3.774716555  4.5327223458  41.8142661573
  341  1  10.0737099029  3.4277336454  48.9241924229
  342  1  11.5807119301  3.599728515  47.9812026125
  343  1  9.4837141284  1.4807324772  47.7442476007
  344  1  11.1697148737  1.1787236979  47.4132396765
  345  1  12.7947160559  6.5567276724  46.9722299449
  346  1  0.2422931365  8.1987223024  46.473257372
  347  1  12.272706974  5.6297293591  44.8852031102
  348  1  0.5102912171  6.891724135  44.2912662595
  349  1  4.2517131388  2.5347222685  56.7742385542
  350  1  5.4557045157  3.5057247203  56.0402248369
  351  1  4.5717108469  0.7437279229  55.3592525876
  352  1  5.7427152806  1.6217258328  54.4152602752
  353  1  1.2952855949  11.4207332076  48.5621980741
  354  1  0.3742921911  10.5717259692  47.3722282321
  355  1  0.8822885528  9.8517333877  50.3652434408
  356  1  0.6742900425  8.8897242123  48.7801966849
  357  1  2.5707123577  1.4157316906  44.4722634339
  358  1  0.8447118988  1.8387240939  44.4192219659
  359  1  2.2617145707  0.9787250732  46.9112595976
  360  1  0.5667138899  0.9147235395  46.4471923207
  361  1  7.6167146795  2.1477276438  46.329261634
  362  1  6.1637122654  1.1367304017  46.3652605685
  363  1  6.0177133111  4.0927303061  46.331266638
  364  1  4.6567102381  2.9647341153  46.3391955172
  365  1  5.7987148796  10.9317284282  50.5892570635
  366  1  5.4147048093  10.357725467  48.973223883
  367  1  3.562705253  11.182725962  51.0772021147
  368  1  3.2567074445  10.3797337045  49.4682775846
  369  1  8.1037111916  6.0007236004  40.3362137029
  370  1  7.2667043657  4.5037316742  40.6201951709
  371  1  8.3457094584  6.1657236994  42.6822505928
  372  1  7.5697150161  4.6447250298  42.8372738525
  373  1  8.5247081764  2.1767306518  51.672232604
  374  1  7.631714572  0.959726931  50.7402703153
  375  1  6.709708355  2.8717295735  52.6892252873
  376  1  5.6927156387  1.6007291847  51.8381922488
  377  1  5.9787135904  11.9421828662  37.9192725826
  378  1  6.7357081688  0.5827248356  36.6712487627
  379  1  6.1857121079  1.1707296744  39.5022231979
  380  1  6.178712158  2.2097306716  38.046225787
  381  1  11.5651351186  4.6307231523  36.0252729459
  382  1  12.5911277704  4.2037337372  37.3552285179
  383  1  0.6657131808  3.9347249777  34.8291969556
  384  1  1.874704522  4.3847218832  36.1522261503
  385  1  8.93470524  11.3797268278  47.6752572376
  386  1  9.0737042444  9.6237310079  47.6372532992
  387  1  7.3377038572  11.3067320177  46.2012147911
  388  1  7.7177139561  9.6517224265  45.5042025103
  389  1  12.3971291598  2.9557285024  51.2482654059
  390  1  11.9591322968  1.9097327346  49.8422108205
